date,season,match_id,home_team,away_team,home_goals,away_goals,result,home_atk_pre,home_def_pre,away_atk_pre,away_def_pre,home_atk_post,home_def_post,away_atk_post,away_def_post,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2024-12-07,2425,1337,Leverkusen,St Pauli,2,1,H,0.4331,-0.4005,-0.1309,-0.1138,0.4225,-0.3968,-0.1272,-0.1245,1838.85,1464.02,1842.04,1460.83
2024-12-07,2425,1338,M'gladbach,Dortmund,1,1,D,0.0417,0.0122,0.3143,-0.1909,0.03,-0.0063,0.2958,-0.2026,1507.07,1647.71,1510.47,1644.31
2024-12-08,2425,1339,Wolfsburg,Mainz,4,3,H,0.0434,-0.0967,-0.0506,-0.2277,0.0928,-0.0607,-0.0145,-0.1783,1562.81,1602.91,1582.24,1583.48
2024-12-08,2425,1340,Hoffenheim,Freiburg,1,1,D,0.1291,0.1116,-0.1012,-0.1164,0.1118,0.1035,-0.1093,-0.1336,1476.1,1529.99,1476.25,1529.84
2024-12-13,2425,1341,Freiburg,Wolfsburg,3,2,H,-0.1093,-0.1336,0.0928,-0.0607,-0.0803,-0.1203,0.1062,-0.0317,1529.84,1582.24,1549.98,1562.1
2024-12-14,2425,1342,Augsburg,Leverkusen,0,2,A,-0.1559,0.0145,0.4225,-0.3968,-0.1771,0.0115,0.4194,-0.418,1457.95,1842.04,1451.15,1848.84
2024-12-14,2425,1343,Mainz,Bayern Munich,2,1,H,-0.0145,-0.1783,0.6322,-0.3389,-0.0004,-0.202,0.6084,-0.3248,1583.48,1802.78,1612.52,1773.73
2024-12-14,2425,1344,M'gladbach,Holstein Kiel,4,1,H,0.03,-0.0063,-0.1035,0.1501,0.0659,-0.0112,-0.1084,0.186,1510.47,1352.31,1525.92,1336.86
2024-12-14,2425,1345,Union Berlin,Bochum,0,2,A,-0.31,-0.2478,-0.2857,0.2753,-0.3455,-0.2241,-0.262,0.2398,1469.47,1278.04,1426.77,1320.73
2024-12-14,2425,1346,St Pauli,Werder Bremen,0,2,A,-0.1272,-0.1245,-0.0423,-0.0485,-0.1581,-0.108,-0.0258,-0.0794,1460.83,1533.56,1435.9,1558.49
2024-12-15,2425,1347,Heidenheim,Stuttgart,1,3,A,-0.0444,0.0182,0.254,-0.1918,-0.0535,0.0417,0.2775,-0.2009,1422.64,1682.88,1410.39,1695.12
2024-12-15,2425,1348,Dortmund,Hoffenheim,1,1,D,0.2958,-0.2026,0.1118,0.1035,0.2609,-0.208,0.1064,0.0686,1644.31,1476.25,1636.89,1483.67
2024-12-15,2425,1349,RB Leipzig,Ein Frankfurt,2,1,H,0.218,-0.3707,0.2309,-0.1642,0.2192,-0.3749,0.2267,-0.163,1663.52,1672.48,1681.17,1654.83
2024-12-20,2425,1350,Bayern Munich,RB Leipzig,5,1,H,0.6084,-0.3248,0.2192,-0.3749,0.6619,-0.3298,0.2141,-0.3214,1773.73,1681.17,1798.18,1656.72
2024-12-21,2425,1351,Hoffenheim,M'gladbach,1,2,A,0.1064,0.0686,0.0659,-0.0112,0.0859,0.0768,0.0741,-0.0317,1483.67,1525.92,1463.22,1546.37
2024-12-21,2425,1352,Ein Frankfurt,Mainz,1,3,A,0.2267,-0.163,-0.0004,-0.202,0.209,-0.1266,0.036,-0.2198,1654.83,1612.52,1621.24,1646.11
2024-12-21,2425,1353,Holstein Kiel,Augsburg,5,1,H,-0.1084,0.186,-0.1771,0.0115,-0.0418,0.178,-0.1851,0.0781,1336.86,1451.15,1384.18,1403.83
2024-12-21,2425,1354,Stuttgart,St Pauli,0,1,A,0.2775,-0.2009,-0.1581,-0.108,0.2339,-0.2003,-0.1575,-0.1516,1695.12,1435.9,1660.9,1470.13
2024-12-21,2425,1355,Leverkusen,Freiburg,5,1,H,0.4194,-0.418,-0.0803,-0.1203,0.4698,-0.4149,-0.0772,-0.0699,1848.84,1549.98,1858.31,1540.51
2024-12-21,2425,1356,Werder Bremen,Union Berlin,4,1,H,-0.0258,-0.0794,-0.3455,-0.2241,0.0255,-0.0776,-0.3437,-0.1727,1558.49,1426.77,1575.82,1409.44
2024-12-22,2425,1357,Bochum,Heidenheim,2,0,H,-0.262,0.2398,-0.0535,0.0417,-0.2515,0.2063,-0.087,0.0521,1320.73,1410.39,1350.43,1380.69
2024-12-22,2425,1358,Wolfsburg,Dortmund,1,3,A,0.1062,-0.0317,0.2609,-0.208,0.0929,-0.0067,0.286,-0.2212,1562.1,1636.89,1537.33,1661.66
2025-01-10,2425,1359,Dortmund,Leverkusen,2,3,A,0.286,-0.2212,0.4698,-0.4149,0.2936,-0.1969,0.4942,-0.4072,1661.66,1858.31,1649.63,1870.34
2025-01-11,2425,1360,Freiburg,Holstein Kiel,3,2,H,-0.0772,-0.0699,-0.0418,0.178,-0.0579,-0.0548,-0.0267,0.1973,1540.51,1384.18,1549.86,1374.83
2025-01-11,2425,1361,Heidenheim,Union Berlin,2,0,H,-0.087,0.0521,-0.3437,-0.1727,-0.0753,0.0314,-0.3645,-0.1611,1380.69,1409.44,1405.73,1384.4
2025-01-11,2425,1362,Hoffenheim,Wolfsburg,0,1,A,0.0859,0.0768,0.0929,-0.0067,0.0461,0.0639,0.08,-0.0465,1463.22,1537.33,1444.61,1555.95
2025-01-11,2425,1363,Mainz,Bochum,2,0,H,0.036,-0.2198,-0.2515,0.2063,0.0291,-0.2371,-0.2689,0.1994,1646.11,1350.43,1652.53,1344.02
2025-01-11,2425,1364,St Pauli,Ein Frankfurt,0,1,A,-0.1575,-0.1516,0.209,-0.1266,-0.1852,-0.161,0.1996,-0.1543,1470.13,1621.24,1455.79,1635.58
2025-01-11,2425,1365,M'gladbach,Bayern Munich,0,1,A,0.0741,-0.0317,0.6619,-0.3298,0.0456,-0.0639,0.6297,-0.3583,1546.37,1798.18,1536.83,1807.72
2025-01-12,2425,1366,RB Leipzig,Werder Bremen,4,2,H,0.2141,-0.3214,0.0255,-0.0776,0.252,-0.3021,0.0448,-0.0397,1656.72,1575.82,1673.79,1558.75
2025-01-12,2425,1367,Augsburg,Stuttgart,0,1,A,-0.1851,0.0781,0.2339,-0.2003,-0.2102,0.0601,0.2159,-0.2253,1403.83,1660.9,1394.51,1670.21
2025-01-14,2425,1368,Holstein Kiel,Dortmund,4,2,H,-0.0267,0.1973,0.2936,-0.1969,0.0239,0.1919,0.2882,-0.1463,1374.83,1649.63,1416.69,1607.77
2025-01-14,2425,1369,Ein Frankfurt,Freiburg,4,1,H,0.1996,-0.1543,-0.0579,-0.0548,0.2371,-0.1568,-0.0604,-0.0173,1635.58,1549.86,1656.52,1528.92
2025-01-14,2425,1370,Leverkusen,Mainz,1,0,H,0.4942,-0.4072,0.0291,-0.2371,0.4666,-0.4263,0.0101,-0.2647,1870.34,1652.53,1877.39,1645.48
2025-01-14,2425,1371,Wolfsburg,M'gladbach,5,1,H,0.08,-0.0465,0.0456,-0.0639,0.1426,-0.0543,0.0378,-0.0013,1555.95,1536.83,1588.09,1504.69
2025-01-15,2425,1372,Bochum,St Pauli,1,0,H,-0.2689,0.1994,-0.1852,-0.161,-0.2728,0.1712,-0.2134,-0.165,1344.02,1455.79,1367.54,1432.27
2025-01-15,2425,1373,Bayern Munich,Hoffenheim,5,0,H,0.6297,-0.3583,0.0461,0.0639,0.6561,-0.3786,0.0258,0.0903,1807.72,1444.61,1814.51,1437.82
2025-01-15,2425,1374,Stuttgart,RB Leipzig,2,1,H,0.2159,-0.2253,0.252,-0.3021,0.2222,-0.2339,0.2434,-0.2958,1670.21,1673.79,1687.56,1656.45
2025-01-15,2425,1375,Union Berlin,Augsburg,0,2,A,-0.3645,-0.1611,-0.2102,0.0601,-0.3916,-0.1403,-0.1893,0.0329,1384.4,1394.51,1354.69,1424.23
2025-01-15,2425,1376,Werder Bremen,Heidenheim,3,3,D,0.0448,-0.0397,-0.0753,0.0314,0.0651,-0.0045,-0.0401,0.0517,1558.75,1405.73,1551.74,1412.74
2025-01-17,2425,1377,Ein Frankfurt,Dortmund,2,0,H,0.2371,-0.1568,0.2882,-0.1463,0.2368,-0.1885,0.2565,-0.1466,1656.52,1607.77,1675.8,1588.49
2025-01-18,2425,1378,Heidenheim,St Pauli,0,2,A,-0.0401,0.0517,-0.2134,-0.165,-0.0701,0.068,-0.1971,-0.1949,1412.74,1432.27,1383.74,1461.27
2025-01-18,2425,1379,Bayern Munich,Wolfsburg,3,2,H,0.6561,-0.3786,0.1426,-0.0543,0.6489,-0.3606,0.1606,-0.0615,1814.51,1588.09,1821.28,1581.32
2025-01-18,2425,1380,Bochum,RB Leipzig,3,3,D,-0.2728,0.1712,0.2434,-0.2958,-0.2337,0.1891,0.2613,-0.2567,1367.54,1656.45,1375.49,1648.49
2025-01-18,2425,1381,Stuttgart,Freiburg,4,0,H,0.2222,-0.2339,-0.0604,-0.0173,0.257,-0.2546,-0.0811,0.0175,1687.56,1528.92,1706.06,1510.42
2025-01-18,2425,1382,Leverkusen,M'gladbach,3,1,H,0.4666,-0.4263,0.0378,-0.0013,0.468,-0.4251,0.039,0.0001,1877.39,1504.69,1881.69,1500.38
2025-01-18,2425,1383,Holstein Kiel,Hoffenheim,1,3,A,0.0239,0.1919,0.0258,0.0903,0.0027,0.2173,0.0512,0.069,1416.69,1437.82,1387.81,1466.69
2025-01-19,2425,1384,Union Berlin,Mainz,2,1,H,-0.3916,-0.1403,0.0101,-0.2647,-0.3707,-0.1447,0.0057,-0.2438,1354.69,1645.48,1386.69,1613.48
2025-01-19,2425,1385,Werder Bremen,Augsburg,0,2,A,0.0651,-0.0045,-0.1893,0.0329,0.0246,0.0126,-0.1722,-0.0076,1551.74,1424.23,1512.52,1463.45
2025-01-24,2425,1386,Wolfsburg,Holstein Kiel,2,2,D,0.1606,-0.0615,0.0027,0.2173,0.1469,-0.0477,0.0164,0.2036,1581.32,1387.81,1573.26,1395.88
2025-01-25,2425,1387,RB Leipzig,Leverkusen,2,2,D,0.2613,-0.2567,0.468,-0.4251,0.2701,-0.251,0.4737,-0.4164,1648.49,1881.69,1654.94,1875.25
2025-01-25,2425,1388,M'gladbach,Bochum,3,0,H,0.039,0.0001,-0.2337,0.1891,0.0528,-0.0219,-0.2557,0.2029,1500.38,1375.49,1518.22,1357.65
2025-01-25,2425,1389,Augsburg,Heidenheim,2,1,H,-0.1722,-0.0076,-0.0701,0.068,-0.1654,-0.0134,-0.0758,0.0749,1463.45,1383.74,1476.31,1370.88
2025-01-25,2425,1390,Dortmund,Werder Bremen,2,2,D,0.2565,-0.1466,0.0246,0.0126,0.2483,-0.1312,0.0399,0.0044,1588.49,1512.52,1583.85,1517.16
2025-01-25,2425,1391,Freiburg,Bayern Munich,1,2,A,-0.0811,0.0175,0.6489,-0.3606,-0.0847,0.0034,0.6348,-0.3642,1510.42,1821.28,1503.13,1828.56
2025-01-25,2425,1392,Mainz,Stuttgart,2,0,H,0.0057,-0.2438,0.257,-0.2546,0.017,-0.2719,0.2288,-0.2433,1613.48,1706.06,1643.4,1676.14
2025-01-26,2425,1393,Hoffenheim,Ein Frankfurt,2,2,D,0.0512,0.069,0.2368,-0.1885,0.0591,0.0713,0.239,-0.1806,1466.69,1675.8,1472.41,1670.09
2025-01-26,2425,1394,St Pauli,Union Berlin,3,0,H,-0.1971,-0.1949,-0.3707,-0.1447,-0.1632,-0.2107,-0.3865,-0.1108,1461.27,1386.69,1483.14,1364.82
2025-01-31,2425,1395,Werder Bremen,Mainz,1,0,H,0.0399,0.0044,0.017,-0.2719,0.0308,-0.024,-0.0114,-0.2811,1517.16,1643.4,1541.48,1619.08
2025-02-01,2425,1396,Bayern Munich,Holstein Kiel,4,3,H,0.6348,-0.3642,0.0164,0.2036,0.6297,-0.3239,0.0568,0.1985,1828.56,1395.88,1830.9,1393.54
2025-02-01,2425,1397,Bochum,Freiburg,0,1,A,-0.2557,0.2029,-0.0847,0.0034,-0.2843,0.1916,-0.096,-0.0252,1357.65,1503.13,1343.01,1517.77
2025-02-01,2425,1398,Heidenheim,Dortmund,1,2,A,-0.0758,0.0749,0.2483,-0.1312,-0.0857,0.0765,0.2499,-0.1411,1370.88,1583.85,1359.63,1595.1
2025-02-01,2425,1399,St Pauli,Augsburg,1,1,D,-0.1632,-0.2107,-0.1654,-0.0134,-0.174,-0.2098,-0.1645,-0.0242,1483.14,1476.31,1480.98,1478.47
2025-02-01,2425,1400,Stuttgart,M'gladbach,1,2,A,0.2288,-0.2433,0.0528,-0.0219,0.2036,-0.2262,0.0698,-0.0472,1676.14,1518.22,1645.42,1548.94
2025-02-01,2425,1401,Union Berlin,RB Leipzig,0,0,D,-0.3865,-0.1108,0.2701,-0.251,-0.4059,-0.1434,0.2375,-0.2705,1364.82,1654.94,1372.8,1646.96
2025-02-02,2425,1402,Ein Frankfurt,Wolfsburg,1,1,D,0.239,-0.1806,0.1469,-0.0477,0.2145,-0.1875,0.1401,-0.0722,1670.09,1573.26,1664.77,1578.58
2025-02-02,2425,1403,Leverkusen,Hoffenheim,3,1,H,0.4737,-0.4164,0.0591,0.0713,0.4702,-0.4158,0.0597,0.0678,1875.25,1472.41,1878.91,1468.74
2025-02-07,2425,1404,Bayern Munich,Werder Bremen,3,0,H,0.6297,-0.3239,0.0308,-0.024,0.6223,-0.3446,0.01,-0.0314,1830.9,1541.48,1839.18,1533.2
2025-02-08,2425,1405,Freiburg,Heidenheim,1,0,H,-0.096,-0.0252,-0.0857,0.0765,-0.1121,-0.0501,-0.1106,0.0604,1517.77,1359.63,1527.04,1350.36
2025-02-08,2425,1406,Dortmund,Stuttgart,1,2,A,0.2499,-0.1411,0.2036,-0.2262,0.2323,-0.1307,0.214,-0.2439,1595.1,1645.42,1575.12,1665.4
2025-02-08,2425,1407,Hoffenheim,Union Berlin,0,4,A,0.0597,0.0678,-0.4059,-0.1434,0.0258,0.128,-0.3458,-0.1773,1468.74,1372.8,1412.86,1428.68
2025-02-08,2425,1408,Mainz,Augsburg,0,0,D,-0.0114,-0.2811,-0.1645,-0.0242,-0.0469,-0.2989,-0.1823,-0.0597,1619.08,1478.47,1612.42,1485.13
2025-02-08,2425,1409,M'gladbach,Ein Frankfurt,1,1,D,0.0698,-0.0472,0.2145,-0.1875,0.0571,-0.06,0.2016,-0.2002,1548.94,1664.77,1551.44,1662.27
2025-02-08,2425,1410,Wolfsburg,Leverkusen,0,0,D,0.1401,-0.0722,0.4702,-0.4158,0.1121,-0.1136,0.4288,-0.4437,1578.58,1878.91,1586.81,1870.68
2025-02-09,2425,1411,Holstein Kiel,Bochum,2,2,D,0.0568,0.1985,-0.2843,0.1916,0.0496,0.213,-0.2698,0.1845,1393.54,1343.01,1389.78,1346.76
2025-02-09,2425,1412,RB Leipzig,St Pauli,2,0,H,0.2375,-0.2705,-0.174,-0.2098,0.2397,-0.2883,-0.1919,-0.2077,1646.96,1480.98,1658.89,1469.04
2025-02-14,2425,1413,Augsburg,RB Leipzig,0,0,D,-0.1823,-0.0597,0.2397,-0.2883,-0.2053,-0.093,0.2064,-0.3113,1485.13,1658.89,1489.69,1654.34
2025-02-15,2425,1414,Bochum,Dortmund,2,0,H,-0.2698,0.1845,0.2323,-0.1307,-0.2544,0.1423,0.1901,-0.1153,1346.76,1575.12,1386.03,1535.86
2025-02-15,2425,1415,St Pauli,Freiburg,0,1,A,-0.1919,-0.2077,-0.1121,-0.0501,-0.2208,-0.2078,-0.1123,-0.079,1469.04,1527.04,1449.5,1546.58
2025-02-15,2425,1416,Stuttgart,Wolfsburg,1,2,A,0.214,-0.2439,0.1121,-0.1136,0.1933,-0.2283,0.1278,-0.1343,1665.4,1586.81,1638.32,1613.89
2025-02-15,2425,1417,Union Berlin,M'gladbach,1,2,A,-0.3458,-0.1773,0.0571,-0.06,-0.3503,-0.1619,0.0724,-0.0645,1428.68,1551.44,1412.81,1567.31
2025-02-15,2425,1418,Leverkusen,Bayern Munich,0,0,D,0.4288,-0.4437,0.6223,-0.3446,0.3888,-0.477,0.589,-0.3846,1870.68,1839.18,1867.61,1842.25
2025-02-16,2425,1419,Heidenheim,Mainz,0,2,A,-0.1106,0.0604,-0.0469,-0.2989,-0.135,0.0722,-0.0351,-0.3234,1350.36,1612.42,1338.21,1624.57
2025-02-16,2425,1420,Werder Bremen,Hoffenheim,1,3,A,0.01,-0.0314,0.0258,0.128,-0.0122,0.001,0.0582,0.1058,1533.2,1412.86,1494.42,1451.65
2025-02-16,2425,1421,Ein Frankfurt,Holstein Kiel,3,1,H,0.2016,-0.2002,0.0496,0.213,0.2059,-0.2041,0.0457,0.2173,1662.27,1389.78,1669.48,1382.58
2025-02-21,2425,1422,Freiburg,Werder Bremen,5,0,H,-0.1123,-0.079,-0.0122,0.001,-0.0452,-0.1044,-0.0376,0.068,1546.58,1494.42,1575.15,1465.85
2025-02-22,2425,1423,Holstein Kiel,Leverkusen,0,2,A,0.0457,0.2173,0.3888,-0.477,0.0218,0.2063,0.3778,-0.5009,1382.58,1867.61,1378.55,1871.64
2025-02-22,2425,1424,Mainz,St Pauli,2,0,H,-0.0351,-0.3234,-0.2208,-0.2078,-0.024,-0.3395,-0.2369,-0.1967,1624.57,1449.5,1636.03,1438.04
2025-02-22,2425,1425,M'gladbach,Augsburg,0,3,A,0.0724,-0.0645,-0.2053,-0.093,0.0364,-0.0258,-0.1665,-0.129,1567.31,1489.69,1522.26,1534.74
2025-02-22,2425,1426,Wolfsburg,Bochum,1,1,D,0.1278,-0.1343,-0.2544,0.1423,0.0996,-0.1331,-0.2533,0.1141,1613.89,1386.03,1605.04,1394.88
2025-02-22,2425,1427,Dortmund,Union Berlin,6,0,H,0.1901,-0.1153,-0.3503,-0.1619,0.2722,-0.1328,-0.3677,-0.0798,1535.86,1412.81,1557.43,1391.23
2025-02-23,2425,1428,RB Leipzig,Heidenheim,2,2,D,0.2064,-0.3113,-0.135,0.0722,0.1978,-0.2891,-0.1128,0.0636,1654.34,1338.21,1643.89,1348.65
2025-02-23,2425,1429,Bayern Munich,Ein Frankfurt,4,0,H,0.589,-0.3846,0.2059,-0.2041,0.615,-0.4079,0.1827,-0.1782,1842.25,1669.48,1859.62,1652.11
2025-02-23,2425,1430,Hoffenheim,Stuttgart,1,1,D,0.0582,0.1058,0.1933,-0.2283,0.0472,0.0883,0.1758,-0.2393,1451.65,1638.32,1456.64,1633.33
2025-02-28,2425,1431,Stuttgart,Bayern Munich,1,3,A,0.1758,-0.2393,0.615,-0.4079,0.1667,-0.2198,0.6345,-0.4171,1633.33,1859.62,1619.14,1873.81
2025-03-01,2425,1432,RB Leipzig,Mainz,1,2,A,0.1978,-0.2891,-0.024,-0.3395,0.1858,-0.2694,-0.0043,-0.3514,1643.89,1636.03,1620.59,1659.33
2025-03-01,2425,1433,Bochum,Hoffenheim,0,1,A,-0.2533,0.1141,0.0472,0.0883,-0.2845,0.1014,0.0345,0.0571,1394.88,1456.64,1375.56,1475.96
2025-03-01,2425,1434,Heidenheim,M'gladbach,0,3,A,-0.1128,0.0636,0.0364,-0.0258,-0.1449,0.0929,0.0657,-0.0578,1348.65,1522.26,1326.7,1544.21
2025-03-01,2425,1435,Werder Bremen,Wolfsburg,1,2,A,-0.0376,0.068,0.0996,-0.1331,-0.0486,0.0752,0.1067,-0.1442,1465.85,1605.04,1450.87,1620.02
2025-03-01,2425,1436,Ein Frankfurt,Leverkusen,1,4,A,0.1827,-0.1782,0.3778,-0.5009,0.1759,-0.1321,0.4239,-0.5076,1652.11,1871.64,1633.86,1889.89
2025-03-01,2425,1437,St Pauli,Dortmund,0,2,A,-0.2369,-0.1967,0.2722,-0.1328,-0.2623,-0.1867,0.2823,-0.1582,1438.04,1557.43,1416.63,1578.84
2025-03-02,2425,1438,Union Berlin,Holstein Kiel,0,1,A,-0.3677,-0.0798,0.0218,0.2063,-0.399,-0.086,0.0156,0.175,1391.23,1378.55,1367.66,1402.12
2025-03-02,2425,1439,Augsburg,Freiburg,0,0,D,-0.1665,-0.129,-0.0452,-0.1044,-0.1946,-0.1524,-0.0686,-0.1324,1534.74,1575.15,1534.38,1575.51
2025-03-07,2425,1440,M'gladbach,Mainz,1,3,A,0.0657,-0.0578,-0.0043,-0.3514,0.058,-0.0239,0.0296,-0.3591,1544.21,1659.33,1522.48,1681.05
2025-03-08,2425,1441,Wolfsburg,St Pauli,1,1,D,0.1067,-0.1442,-0.2623,-0.1867,0.0927,-0.1427,-0.2608,-0.2006,1620.02,1416.63,1611.71,1424.93
2025-03-08,2425,1442,Freiburg,RB Leipzig,0,0,D,-0.0686,-0.1324,0.1858,-0.2694,-0.0948,-0.1618,0.1565,-0.2956,1575.51,1620.59,1575.33,1620.78
2025-03-08,2425,1443,Bayern Munich,Bochum,2,3,A,0.6345,-0.4171,-0.2845,0.1014,0.5977,-0.3708,-0.2383,0.0646,1873.81,1375.56,1835.44,1413.93
2025-03-08,2425,1444,Dortmund,Augsburg,0,1,A,0.2823,-0.1582,-0.1946,-0.1524,0.2404,-0.1578,-0.1941,-0.1943,1578.84,1534.38,1553.53,1559.68
2025-03-08,2425,1445,Holstein Kiel,Stuttgart,2,2,D,0.0156,0.175,0.1667,-0.2198,0.0256,0.1759,0.1675,-0.2098,1402.12,1619.14,1408.07,1613.19
2025-03-08,2425,1446,Leverkusen,Werder Bremen,0,2,A,0.4239,-0.5076,-0.0486,0.0752,0.3633,-0.4836,-0.0245,0.0146,1889.89,1450.87,1839.57,1501.19
2025-03-09,2425,1447,Ein Frankfurt,Union Berlin,1,2,A,0.1759,-0.1321,-0.399,-0.086,0.1556,-0.1085,-0.3754,-0.1063,1633.86,1367.66,1599.44,1402.09
2025-03-09,2425,1448,Hoffenheim,Heidenheim,1,1,D,0.0345,0.0571,-0.1449,0.0929,0.0127,0.0516,-0.1503,0.0711,1475.96,1326.7,1469.06,1333.61
2025-03-14,2425,1449,St Pauli,Hoffenheim,1,0,H,-0.2608,-0.2006,0.0127,0.0516,-0.2707,-0.2237,-0.0103,0.0418,1424.93,1469.06,1444.59,1449.39
2025-03-15,2425,1450,Augsburg,Wolfsburg,1,0,H,-0.1941,-0.1943,0.0927,-0.1427,-0.2004,-0.2194,0.0676,-0.149,1559.68,1611.71,1579.8,1591.6
2025-03-15,2425,1451,Mainz,Freiburg,2,2,D,0.0296,-0.3591,-0.0948,-0.1618,0.0373,-0.3367,-0.0725,-0.154,1681.05,1575.33,1675.45,1580.93
2025-03-15,2425,1452,Union Berlin,Bayern Munich,1,1,D,-0.3754,-0.1063,0.5977,-0.3708,-0.3728,-0.1317,0.5722,-0.3683,1402.09,1835.44,1412.78,1824.76
2025-03-15,2425,1453,Werder Bremen,M'gladbach,2,4,A,-0.0245,0.0146,0.058,-0.0239,-0.0196,0.0647,0.1081,-0.019,1501.19,1522.48,1472.33,1551.35
2025-03-15,2425,1454,RB Leipzig,Dortmund,2,0,H,0.1565,-0.2956,0.2404,-0.1578,0.1598,-0.3219,0.2141,-0.1545,1620.78,1553.53,1638.78,1535.54
2025-03-16,2425,1455,Heidenheim,Holstein Kiel,3,1,H,-0.1503,0.0711,0.0256,0.1759,-0.1281,0.0604,0.015,0.1982,1333.61,1408.07,1362.15,1379.53
2025-03-16,2425,1456,Stuttgart,Leverkusen,3,4,A,0.1675,-0.2098,0.3633,-0.4836,0.2007,-0.1622,0.4109,-0.4504,1613.19,1839.57,1602.55,1850.21
2025-03-16,2425,1457,Bochum,Ein Frankfurt,1,3,A,-0.2383,0.0646,0.1556,-0.1085,-0.2443,0.09,0.181,-0.1145,1413.93,1599.44,1397.16,1616.2
2025-03-28,2425,1458,Leverkusen,Bochum,3,1,H,0.4109,-0.4504,-0.2443,0.09,0.4101,-0.4443,-0.2382,0.0892,1850.21,1397.16,1853.0,1394.37
2025-03-29,2425,1459,Hoffenheim,Augsburg,1,1,D,-0.0103,0.0418,-0.2004,-0.2194,-0.0196,0.038,-0.2041,-0.2286,1449.39,1579.8,1452.43,1576.77
2025-03-29,2425,1460,Bayern Munich,St Pauli,3,2,H,0.5722,-0.3683,-0.2707,-0.2237,0.5801,-0.343,-0.2453,-0.2158,1824.76,1444.59,1827.86,1441.49
2025-03-29,2425,1461,Holstein Kiel,Werder Bremen,0,3,A,0.015,0.1982,-0.0196,0.0647,-0.0249,0.2249,0.0072,0.0248,1379.53,1472.33,1350.28,1501.58
2025-03-29,2425,1462,M'gladbach,RB Leipzig,1,0,H,0.1081,-0.019,0.1598,-0.3219,0.0984,-0.051,0.1278,-0.3316,1551.35,1638.78,1573.49,1616.63
2025-03-29,2425,1463,Ein Frankfurt,Stuttgart,1,0,H,0.181,-0.1145,0.2007,-0.1622,0.1635,-0.1448,0.1704,-0.1797,1616.2,1602.55,1632.58,1586.17
2025-03-29,2425,1464,Wolfsburg,Heidenheim,0,1,A,0.0676,-0.149,-0.1281,0.0604,0.0258,-0.15,-0.1291,0.0186,1591.6,1362.15,1558.27,1395.48
2025-03-30,2425,1465,Freiburg,Union Berlin,1,2,A,-0.0725,-0.154,-0.3728,-0.1317,-0.0825,-0.1304,-0.3492,-0.1417,1580.93,1412.78,1549.8,1443.91
2025-03-30,2425,1466,Dortmund,Mainz,3,1,H,0.2141,-0.1545,0.0373,-0.3367,0.2415,-0.1592,0.0326,-0.3093,1535.54,1675.45,1568.96,1642.03
2025-04-04,2425,1467,Augsburg,Bayern Munich,1,3,A,-0.2041,-0.2286,0.5801,-0.343,-0.2054,-0.2081,0.6006,-0.3442,1576.77,1827.86,1564.02,1840.61
2025-04-05,2425,1468,Bochum,Stuttgart,0,4,A,-0.2382,0.0892,0.1704,-0.1797,-0.2624,0.1332,0.2144,-0.2039,1394.37,1586.17,1369.85,1610.7
2025-04-05,2425,1469,Freiburg,Dortmund,1,4,A,-0.0825,-0.1304,0.2415,-0.1592,-0.0914,-0.0815,0.2904,-0.1681,1549.8,1568.96,1513.51,1605.24
2025-04-05,2425,1470,Heidenheim,Leverkusen,0,1,A,-0.1291,0.0186,0.4101,-0.4443,-0.1499,-0.0041,0.3875,-0.465,1395.48,1853.0,1391.98,1856.49
2025-04-05,2425,1471,Mainz,Holstein Kiel,1,1,D,0.0326,-0.3093,-0.0249,0.2249,0.005,-0.3092,-0.0248,0.1973,1642.03,1350.28,1631.97,1360.35
2025-04-05,2425,1472,RB Leipzig,Hoffenheim,3,1,H,0.1278,-0.3316,-0.0196,0.038,0.1443,-0.3312,-0.0191,0.0546,1616.63,1452.43,1628.66,1440.39
2025-04-05,2425,1473,Werder Bremen,Ein Frankfurt,2,0,H,0.0072,0.0248,0.1635,-0.1448,0.0151,-0.0087,0.1299,-0.1368,1501.58,1632.58,1534.35,1599.8
2025-04-06,2425,1474,St Pauli,M'gladbach,1,1,D,-0.2453,-0.2158,0.0984,-0.051,-0.2527,-0.2205,0.0937,-0.0583,1441.49,1573.49,1444.58,1570.4
2025-04-06,2425,1475,Union Berlin,Wolfsburg,1,0,H,-0.3492,-0.1417,0.0258,-0.15,-0.3516,-0.1665,0.001,-0.1524,1443.91,1558.27,1467.57,1534.61
2025-04-11,2425,1476,Wolfsburg,RB Leipzig,2,3,A,0.001,-0.1524,0.1443,-0.3312,0.0146,-0.1199,0.1768,-0.3177,1534.61,1628.66,1517.13,1646.14
2025-04-12,2425,1477,Bochum,Augsburg,1,2,A,-0.2624,0.1332,-0.2054,-0.2081,-0.2654,0.1473,-0.1912,-0.2111,1369.85,1564.02,1357.7,1576.16
2025-04-12,2425,1478,Hoffenheim,Mainz,2,0,H,-0.0191,0.0546,0.005,-0.3092,-0.0056,0.0251,-0.0245,-0.2957,1440.39,1631.97,1477.36,1595.0
2025-04-12,2425,1479,Holstein Kiel,St Pauli,1,2,A,-0.0248,0.1973,-0.2527,-0.2205,-0.0336,0.211,-0.239,-0.2293,1360.35,1444.58,1342.31,1462.62
